Request ID,Host,Endpoint,Parameter,Value,Source
REQ-0018,intake-analytics.wikimedia.org,/v1/events,arp_av,16.06.00,JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,arp_v,2,JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,arp_wdt,2,JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,arp_j_n,Zw==,JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,arp_i_n,b2lnegACBwBk,JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,arp_r_ts,1787569804,JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,arp_id,R5K-RKZ-896Z,JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,arp_j_s,{},JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,imp,0,JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,tlc,[],JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,profile_ct_optout,False,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,profile_ct_allow_sys_events_and_communication,True,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,profile_tz,Asia/Kolkata,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,s,1787564266,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,pg,5,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,type,profile,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,ep,1787569807,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,f,False,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,lsl,-1012676,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,dsync,True,JSON_Payload
REQ-0020,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0020,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0020,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0020,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0026,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0026,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0026,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0026,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0028,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0028,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0028,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0028,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0029,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0029,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0029,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0029,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,g,__0856d2d8ec9b4efda8dbf443a0129fc4,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,type,meta,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_Build,1521160600,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_Version,16.06.00,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_OS Version,16,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_SDK Version,70701,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_Make,Google,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_Model,Pixel 6a,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_Carrier,,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_useIP,True,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_OS,Android,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_wdt,2.2,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_hgt,5.12,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_dpi,420,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_dt,1,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_locale,en_US,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_abckt,working_set,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_wifi,True,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_BluetoothVersion,ble,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_Radio,Unknown,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,af_LIAMC,0,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,id,R5K-RKZ-896Z,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,tk,132-352,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,l_ts,1787569808,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,f_ts,1786488847,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,ct_pi,"Email,Identity",JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,ddnd,False,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,rtl,[],JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,rct,0,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,ait,0,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,frs,False,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,arp_d_ts,1787502944,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,arp_dh,-1674025388,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,arp_hgt,5,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,arp_av,16.06.00,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,arp_v,2,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,arp_wdt,2,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,arp_j_n,Zw==,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,arp_i_n,b2lnegACBwBk,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,arp_r_ts,1787569807,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,arp_id,R5K-RKZ-896Z,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,arp_j_s,{},JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,imp,0,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,tlc,[],JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,profile_ct_optout,False,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,profile_ct_allow_sys_events_and_communication,True,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,profile_tz,Asia/Kolkata,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,s,1787564266,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,pg,5,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,type,profile,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,ep,1787569810,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,f,False,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,lsl,-1012676,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,dsync,True,JSON_Payload
REQ-0032,intake-analytics.wikimedia.org,/v1/events,profile_ct_optout,False,JSON_Payload
REQ-0032,intake-analytics.wikimedia.org,/v1/events,profile_ct_allow_sys_events_and_communication,True,JSON_Payload
REQ-0032,intake-analytics.wikimedia.org,/v1/events,profile_tz,Asia/Kolkata,JSON_Payload
REQ-0032,intake-analytics.wikimedia.org,/v1/events,s,1787564266,JSON_Payload
REQ-0032,intake-analytics.wikimedia.org,/v1/events,pg,6,JSON_Payload
REQ-0032,intake-analytics.wikimedia.org,/v1/events,type,profile,JSON_Payload
REQ-0032,intake-analytics.wikimedia.org,/v1/events,ep,1787569810,JSON_Payload
REQ-0032,intake-analytics.wikimedia.org,/v1/events,f,False,JSON_Payload
REQ-0032,intake-analytics.wikimedia.org,/v1/events,lsl,-1012676,JSON_Payload
REQ-0032,intake-analytics.wikimedia.org,/v1/events,dsync,True,JSON_Payload
REQ-0033,intake-analytics.wikimedia.org,/v1/events,profile_ct_optout,False,JSON_Payload
REQ-0033,intake-analytics.wikimedia.org,/v1/events,profile_ct_allow_sys_events_and_communication,True,JSON_Payload
REQ-0033,intake-analytics.wikimedia.org,/v1/events,profile_tz,Asia/Kolkata,JSON_Payload
REQ-0033,intake-analytics.wikimedia.org,/v1/events,s,1787564266,JSON_Payload
REQ-0033,intake-analytics.wikimedia.org,/v1/events,pg,6,JSON_Payload
REQ-0033,intake-analytics.wikimedia.org,/v1/events,type,profile,JSON_Payload
REQ-0033,intake-analytics.wikimedia.org,/v1/events,ep,1787569810,JSON_Payload
REQ-0033,intake-analytics.wikimedia.org,/v1/events,f,False,JSON_Payload
REQ-0033,intake-analytics.wikimedia.org,/v1/events,lsl,-1012676,JSON_Payload
REQ-0033,intake-analytics.wikimedia.org,/v1/events,dsync,True,JSON_Payload
REQ-0034,intake-analytics.wikimedia.org,/v1/events,profile_ct_optout,False,JSON_Payload
REQ-0034,intake-analytics.wikimedia.org,/v1/events,profile_ct_allow_sys_events_and_communication,True,JSON_Payload
REQ-0034,intake-analytics.wikimedia.org,/v1/events,profile_tz,Asia/Kolkata,JSON_Payload
REQ-0034,intake-analytics.wikimedia.org,/v1/events,s,1787564266,JSON_Payload
REQ-0034,intake-analytics.wikimedia.org,/v1/events,pg,6,JSON_Payload
REQ-0034,intake-analytics.wikimedia.org,/v1/events,type,profile,JSON_Payload
REQ-0034,intake-analytics.wikimedia.org,/v1/events,ep,1787569810,JSON_Payload
REQ-0034,intake-analytics.wikimedia.org,/v1/events,f,False,JSON_Payload
REQ-0034,intake-analytics.wikimedia.org,/v1/events,lsl,-1012676,JSON_Payload
REQ-0034,intake-analytics.wikimedia.org,/v1/events,dsync,True,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0036,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0036,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0036,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0036,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0037,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0037,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0037,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0037,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0038,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0038,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0038,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0038,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0039,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0039,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0039,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0039,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0040,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0040,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0040,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0040,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0041,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0041,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0041,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0041,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0042,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0042,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0042,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0042,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,g,__0856d2d8ec9b4efda8dbf443a0129fc4,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,type,meta,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_Build,1521160600,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_Version,16.06.00,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_OS Version,16,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_SDK Version,70701,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_Make,Google,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_Model,Pixel 6a,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_Carrier,,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_useIP,True,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_OS,Android,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_wdt,2.2,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_hgt,5.12,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_dpi,420,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_dt,1,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_locale,en_US,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_abckt,working_set,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_wifi,True,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_BluetoothVersion,ble,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_Radio,Unknown,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,af_LIAMC,0,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,id,R5K-RKZ-896Z,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,tk,132-352,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,l_ts,1787569811,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,f_ts,1786488847,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,ct_pi,"Email,Identity",JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,ddnd,False,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,rtl,[],JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,rct,0,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,ait,0,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,frs,False,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,arp_d_ts,1787502944,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,arp_dh,-1674025388,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,arp_hgt,5,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,arp_av,16.06.00,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,arp_v,2,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,arp_wdt,2,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,arp_j_n,Zw==,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,arp_i_n,b2lnegACBwBk,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,arp_r_ts,1787569810,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,arp_id,R5K-RKZ-896Z,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,arp_j_s,{},JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,imp,0,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,tlc,[],JSON_Payload
REQ-0044,intake-analytics.wikimedia.org,/v1/events,profile_ct_optout,False,JSON_Payload
REQ-0044,intake-analytics.wikimedia.org,/v1/events,profile_ct_allow_sys_events_and_communication,True,JSON_Payload
REQ-0044,intake-analytics.wikimedia.org,/v1/events,profile_tz,Asia/Kolkata,JSON_Payload
REQ-0044,intake-analytics.wikimedia.org,/v1/events,s,1787564266,JSON_Payload
REQ-0044,intake-analytics.wikimedia.org,/v1/events,pg,6,JSON_Payload
REQ-0044,intake-analytics.wikimedia.org,/v1/events,type,profile,JSON_Payload
REQ-0044,intake-analytics.wikimedia.org,/v1/events,ep,1787569814,JSON_Payload
REQ-0044,intake-analytics.wikimedia.org,/v1/events,f,False,JSON_Payload
REQ-0044,intake-analytics.wikimedia.org,/v1/events,lsl,-1012676,JSON_Payload
REQ-0044,intake-analytics.wikimedia.org,/v1/events,dsync,True,JSON_Payload
REQ-0045,intake-analytics.wikimedia.org,/v1/events,sz,300x250,JSON_Payload
REQ-0045,intake-analytics.wikimedia.org,/v1/events,slot,d70b4f1b-478d-4623-ba4c-793cc08facb4,JSON_Payload
REQ-0045,intake-analytics.wikimedia.org,/v1/events,slotId,1,JSON_Payload
REQ-0045,intake-analytics.wikimedia.org,/v1/events,supportedMediaTypes,['DISPLAY'],JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,g,__0856d2d8ec9b4efda8dbf443a0129fc4,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,type,meta,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_Build,1521160600,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_Version,16.06.00,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_OS Version,16,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_SDK Version,70701,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_Make,Google,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_Model,Pixel 6a,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_Carrier,,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_useIP,True,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_OS,Android,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_wdt,2.2,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_hgt,5.12,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_dpi,420,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_dt,1,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_locale,en_US,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_abckt,working_set,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_wifi,True,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_BluetoothVersion,ble,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_Radio,Unknown,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,af_LIAMC,0,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,id,R5K-RKZ-896Z,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,tk,132-352,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,l_ts,1787569815,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,f_ts,1786488847,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,ct_pi,"Email,Identity",JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,ddnd,False,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,rtl,[],JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,rct,0,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,ait,0,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,frs,False,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,arp_d_ts,1787502944,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,arp_dh,-1674025388,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,arp_hgt,5,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,arp_av,16.06.00,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,arp_v,2,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,arp_wdt,2,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,arp_j_n,Zw==,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,arp_i_n,b2lnegACBwBk,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,arp_r_ts,1787569813,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,arp_id,R5K-RKZ-896Z,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,arp_j_s,{},JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,imp,0,JSON_Payload
REQ-0046,intake-analytics.wikimedia.org,/v1/events,tlc,[],JSON_Payload
REQ-0047,intake-analytics.wikimedia.org,/v1/events,profile_ct_optout,False,JSON_Payload
REQ-0047,intake-analytics.wikimedia.org,/v1/events,profile_ct_allow_sys_events_and_communication,True,JSON_Payload
REQ-0047,intake-analytics.wikimedia.org,/v1/events,profile_tz,Asia/Kolkata,JSON_Payload
REQ-0047,intake-analytics.wikimedia.org,/v1/events,s,1787564266,JSON_Payload
REQ-0047,intake-analytics.wikimedia.org,/v1/events,pg,7,JSON_Payload
REQ-0047,intake-analytics.wikimedia.org,/v1/events,type,profile,JSON_Payload
REQ-0047,intake-analytics.wikimedia.org,/v1/events,ep,1787569817,JSON_Payload
REQ-0047,intake-analytics.wikimedia.org,/v1/events,f,False,JSON_Payload
REQ-0047,intake-analytics.wikimedia.org,/v1/events,lsl,-1012676,JSON_Payload
REQ-0047,intake-analytics.wikimedia.org,/v1/events,dsync,True,JSON_Payload
REQ-0048,intake-analytics.wikimedia.org,/v1/events,g,__0856d2d8ec9b4efda8dbf443a0129fc4,JSON_Payload
REQ-0048,intake-analytics.wikimedia.org,/v1/events,type,meta,JSON_Payload
REQ-0048,intake-analytics.wikimedia.org,/v1/events,af_Build,1521160600,JSON_Payload
REQ-0048,intake-analytics.wikimedia.org,/v1/events,af_Version,16.06.00,JSON_Payload
REQ-0048,intake-analytics.wikimedia.org,/v1/events,af_OS Version,16,JSON_Payload
REQ-0048,intake-analytics.wikimedia.org,/v1/events,af_SDK Version,70701,JSON_Payload
REQ-0048,intake-analytics.wikimedia.org,/v1/events,af_Make,Google,JSON_Payload
